url,europeana_issue_id,datestamp,date,publisher,spatial_distribution,spatial_origin,languages
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010295980:mpeg21:a0167,/9200359/BibliographicResource_3000100586113,2021-01-06T16:52:18.061Z,1915-04-13,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110541597:mpeg21:a0005,/9200359/BibliographicResource_3000115848043,2021-01-06T07:55:48.268Z,1898-07-23,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647159:mpeg21:a0186,/9200359/BibliographicResource_3000115142405,2021-01-06T21:44:26.719Z,1902-03-08,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010629502:mpeg21:a0003,/9200359/BibliographicResource_3000115460979,2021-01-05T20:02:11.868Z,1896-02-17,Wed. J. Abrahams & Zoon,Regionaal/lokaal,Middelburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010309338:mpeg21:a0081,/9200359/BibliographicResource_3000100716105,2021-01-07T07:46:56.640Z,1940-02-24,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010019115:mpeg21:a0113,/9200359/BibliographicResource_3000112877304,2021-01-07T00:29:59.502Z,1940-06-26,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011127013:mpeg21:a0002,/9200359/BibliographicResource_3000115984318,2021-01-06T14:35:11.593Z,1901-10-29,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011025113:mpeg21:a0078,/9200359/BibliographicResource_3000115812884,2021-01-06T06:38:15.366Z,1933-09-08,K. Weyerhorst,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010605894:mpeg21:a0051,/9200359/BibliographicResource_3000115449519,2021-01-05T18:48:12.226Z,1933-08-04,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182948:mpeg21:a0001,/9200359/BibliographicResource_3000115997495,2021-01-06T15:58:23.073Z,1907-12-12,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010034804:mpeg21:a0069,/9200359/BibliographicResource_3000112882067,2021-01-07T01:17:58.266Z,1916-05-03,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011154633:mpeg21:a0113,/9200359/BibliographicResource_3000115790045,2021-01-06T05:57:35.417Z,1938-09-13,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010692306:mpeg21:a0138,/9200359/BibliographicResource_3000112838674,2021-01-07T08:43:41.888Z,1940-05-25,bP J.A. Willige Gratema,Regionaal/lokaal,Assen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010005835:mpeg21:a0051,/9200359/BibliographicResource_3000112868391,2021-01-07T04:36:40.326Z,1918-08-08,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010019427:mpeg21:a0126,/9200359/BibliographicResource_3000115912907,2021-01-06T11:53:14.500Z,1940-12-25,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010948260:mpeg21:a0252,/9200359/BibliographicResource_3000115953024,2021-01-06T13:15:40.661Z,1940-03-23,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010013609:mpeg21:a0317,/9200359/BibliographicResource_3000112871869,2021-01-07T09:08:59.096Z,1931-07-14,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010002588:mpeg21:a0084,/9200359/BibliographicResource_3000112876072,2021-01-07T00:27:35.792Z,1928-06-29,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010165993:mpeg21:a0003,/9200359/BibliographicResource_3000112981978,2021-01-07T02:02:35.372Z,1893-01-24,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010514053:mpeg21:a0222,/9200359/BibliographicResource_3000115903900,2021-01-06T11:09:46.294Z,1927-07-30,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011128785:mpeg21:a0042,/9200359/BibliographicResource_3000115985439,2021-01-06T14:37:03.698Z,1907-08-15,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010656922:mpeg21:a0062,/9200359/BibliographicResource_3000115200890,2021-01-06T22:07:58.794Z,1924-08-02,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182683:mpeg21:a0054,/9200359/BibliographicResource_3000115617705,2021-01-06T15:57:00.945Z,1904-09-15,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184074:mpeg21:a0055,/9200359/BibliographicResource_3000115998370,2021-01-06T16:02:12.264Z,1931-05-14,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110577605:mpeg21:a0045,/9200359/BibliographicResource_3000115862074,2021-01-06T09:23:44.399Z,1937-09-29,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621193:mpeg21:a0124,/9200359/BibliographicResource_3000115944097,2021-01-06T15:36:23.875Z,1909-10-05,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010474635:mpeg21:a0107,/9200359/BibliographicResource_3000113032168,2021-01-06T21:17:05.300Z,1940-04-30,Communistische Partĳ Nederland,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010597092:mpeg21:a0049,/9200359/BibliographicResource_3000115441584,2021-01-05T18:14:13.081Z,1904-09-10,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011212049:mpeg21:a0005,/9200359/BibliographicResource_3000115777117,2021-01-06T05:25:52.857Z,1895-05-11,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011215826:mpeg21:a0002,/9200359/BibliographicResource_3000115782925,2021-01-06T16:11:50.952Z,1908-08-13,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010939741:mpeg21:a0199,/9200359/BibliographicResource_3000115521797,2021-01-05T17:52:21.819Z,1940-03-01,Arbeiderspers,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010035805:mpeg21:a0001,/9200359/BibliographicResource_3000112882789,2021-01-07T01:12:04.061Z,1917-11-20,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117483:mpeg21:a0132,/9200359/BibliographicResource_3000115981477,2021-01-06T14:27:31.614Z,1940-02-27,Arbeiderspers,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010091695:mpeg21:a0092,/9200359/BibliographicResource_3000100632176,2021-01-06T17:55:49.857Z,1894-09-21,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647092:mpeg21:a0023,/9200359/BibliographicResource_3000113030343,2021-01-06T21:08:46.234Z,1901-04-30,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010541432:mpeg21:a0090,/9200359/BibliographicResource_3000115672459,2021-01-06T00:07:27.541Z,1937-10-14,Communistische Partĳ Nederland,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010669514:mpeg21:a0117,/9200359/BibliographicResource_3000112786282,2021-01-07T06:07:20.517Z,1922-06-08,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214938:mpeg21:a0002,/9200359/BibliographicResource_3000115792721,2021-01-06T16:09:58.827Z,1900-02-08,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180575:mpeg21:a0026,/9200359/BibliographicResource_3000115617306,2021-01-06T15:45:54.472Z,1909-07-07,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010564771:mpeg21:a0244,/9200359/BibliographicResource_3000115852870,2021-01-06T08:18:36.634Z,1926-11-08,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010034619:mpeg21:a0149,/9200359/BibliographicResource_3000112881857,2021-01-07T00:00:11.788Z,1916-01-22,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010280913:mpeg21:a0002,/9200359/BibliographicResource_3000112859145,2021-01-07T09:00:51.951Z,1924-10-11,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183393:mpeg21:a0038,/9200359/BibliographicResource_3000115997915,2021-01-06T16:00:26.531Z,1917-06-07,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183903:mpeg21:a0005,/9200359/BibliographicResource_3000115998310,2021-01-06T16:01:48.349Z,1926-03-18,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110572580:mpeg21:a0475,/9200359/BibliographicResource_3000115897092,2021-01-06T10:37:30.533Z,1935-02-15,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180852:mpeg21:a0003,/9200359/BibliographicResource_3000115995685,2021-01-06T15:47:04.254Z,1912-03-20,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010596210:mpeg21:a0017,/9200359/BibliographicResource_3000115718432,2021-01-06T02:41:57.512Z,1901-10-22,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010314111:mpeg21:a0113,/9200359/BibliographicResource_3000112777151,2021-01-07T05:57:39.750Z,1940-06-12,M. Tyl en Zoon H. Tyl,Regionaal/lokaal,Zwolle,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010022995:mpeg21:a0055,/9200359/BibliographicResource_3000112906208,2021-01-07T00:44:30.243Z,1914-11-24,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010894926:mpeg21:a0241,/9200359/BibliographicResource_3000115506727,2021-01-05T17:23:49.207Z,1906-04-29,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010653777:mpeg21:a0148,/9200359/BibliographicResource_3000113031991,2021-01-06T21:16:24.909Z,1919-02-02,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180934:mpeg21:a0041,/9200359/BibliographicResource_3000115995767,2021-01-06T15:47:27.986Z,1903-06-24,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010162229:mpeg21:a0005,/9200359/BibliographicResource_3000112963160,2021-01-07T03:38:17.480Z,1898-03-07,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010600018:mpeg21:a0164,/9200359/BibliographicResource_3000115451967,2021-01-05T19:44:48.017Z,1914-04-04,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011213210:mpeg21:a0047,/9200359/BibliographicResource_3000115787078,2021-01-06T05:51:54.508Z,1896-12-20,T. Libertador Ellis,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110558324:mpeg21:a0156,/9200359/BibliographicResource_3000115855928,2021-01-06T08:45:57.232Z,1909-07-19,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011062196:mpeg21:a0442,/9200359/BibliographicResource_3000115611140,2021-01-05T21:27:26.543Z,1940-04-06,s.n.,Regionaal/lokaal,Den Haag,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010660000:mpeg21:a0128,/9200359/BibliographicResource_3000112809027,2021-01-07T07:57:55.257Z,1928-08-03,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216955:mpeg21:a0040,/9200359/BibliographicResource_3000115777754,2021-01-06T16:14:08.574Z,1919-02-02,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010883107:mpeg21:a0002,/9200359/BibliographicResource_3000115951418,2021-01-06T13:09:35.793Z,1896-01-17,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010604877:mpeg21:a0152,/9200359/BibliographicResource_3000115447219,2021-01-05T18:40:15.236Z,1930-03-31,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010128435:mpeg21:a0173,/9200359/BibliographicResource_3000100623926,2021-01-06T17:43:49.550Z,1901-11-25,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110540468:mpeg21:a0030,/9200359/BibliographicResource_3000116005995,2021-01-06T15:17:34.952Z,1897-01-16,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010010226:mpeg21:a0002,/9200359/BibliographicResource_3000112869536,2021-01-07T09:29:29.160Z,1926-03-23,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010279973:mpeg21:a0001,/9200359/BibliographicResource_3000112768728,2021-01-07T07:51:46.026Z,1904-03-26,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011133484:mpeg21:a0003,/9200359/BibliographicResource_3000115987715,2021-01-06T14:41:54.797Z,1891-01-12,H. de Hoogh en Co.,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010668684:mpeg21:a0337,/9200359/BibliographicResource_3000112766699,2021-01-07T05:20:04.118Z,1928-12-15,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011168626:mpeg21:a0097,/9200359/BibliographicResource_3000115767801,2021-01-06T05:04:44.785Z,1925-08-21,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011168137:mpeg21:a0066,/9200359/BibliographicResource_3000115808213,2021-01-06T06:28:32.941Z,1923-10-10,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183450:mpeg21:a0005,/9200359/BibliographicResource_3000115997985,2021-01-06T16:00:38.002Z,1919-06-05,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010733686:mpeg21:a0109,/9200359/BibliographicResource_3000115365779,2021-01-07T03:31:28.107Z,1927-04-26,R. van der Velde,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010595245:mpeg21:a0005,/9200359/BibliographicResource_3000115445902,2021-01-05T18:52:57.481Z,1898-08-26,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011128793:mpeg21:a0023,/9200359/BibliographicResource_3000115985407,2021-01-06T14:37:04.473Z,1907-08-24,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010027903:mpeg21:a0027,/9200359/BibliographicResource_3000112877477,2021-01-07T00:30:26.189Z,1925-07-08,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010193291:mpeg21:a0068,/9200359/BibliographicResource_3000112949539,2021-01-07T01:07:58.130Z,1928-06-06,N. Luĳten,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010109856:mpeg21:a0076,/9200359/BibliographicResource_3000100635043,2021-01-06T18:01:55.883Z,1913-05-27,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345853:mpeg21:a0030,/9200359/BibliographicResource_3000115846103,2021-01-06T07:50:45.578Z,1940-01-11,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010213834:mpeg21:a0018,/9200359/BibliographicResource_3000100585152,2021-01-06T16:48:14.240Z,1906-07-05,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010013392:mpeg21:a0090,/9200359/BibliographicResource_3000112871687,2021-01-07T09:04:14.670Z,1931-03-06,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110578432:mpeg21:a0192,/9200359/BibliographicResource_3000115906747,2021-01-06T11:21:04.671Z,1940-12-06,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110549944:mpeg21:a0145,/9200359/BibliographicResource_3000115861388,2021-01-06T09:19:41.739Z,1917-12-07,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011025793:mpeg21:a0021,/9200359/BibliographicResource_3000115812109,2021-01-06T06:36:34.809Z,1937-03-30,K. Weyerhorst,Regionaal/lokaal,Heerlen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010532143:mpeg21:a0079,/9200359/BibliographicResource_3000115654946,2021-01-05T23:07:40.770Z,1930-08-01,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010034429:mpeg21:a0117,/9200359/BibliographicResource_3000112881769,2021-01-06T23:59:50.776Z,1915-10-11,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010253689:mpeg21:a0004,/9200359/BibliographicResource_3000112955606,2021-01-07T02:34:43.178Z,1896-10-18,Allert de Lange,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010890515:mpeg21:a0026,/9200359/BibliographicResource_3000115471256,2021-01-05T17:52:34.520Z,1902-02-16,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110569784:mpeg21:a0108,/9200359/BibliographicResource_3000115860275,2021-01-06T09:14:05.432Z,1929-11-12,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117037:mpeg21:a0127,/9200359/BibliographicResource_3000115981224,2021-01-06T14:26:28.170Z,1932-09-05,Arbeiderspers,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010540927:mpeg21:a0151,/9200359/BibliographicResource_3000115656111,2021-01-05T23:13:39.763Z,1936-10-27,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185400:mpeg21:a0081,/9200359/BibliographicResource_3000115999529,2021-01-06T16:05:35.464Z,1929-12-25,[s.n.],Verenigde Staten,Chicago (Ill.),"nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011024489:mpeg21:a0035,/9200359/BibliographicResource_3000115812760,2021-01-06T06:38:06.370Z,1937-03-30,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011169788:mpeg21:a0072,/9200359/BibliographicResource_3000115768942,2021-01-06T05:08:01.358Z,1928-11-15,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010536163:mpeg21:a0094,/9200359/BibliographicResource_3000115646698,2021-01-05T22:48:40.800Z,1934-10-09,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011186278:mpeg21:a0012,/9200359/BibliographicResource_3000116000235,2021-01-06T16:07:13.802Z,1940-10-02,[s.n.],Verenigde Staten,Chicago (Ill.),"nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011127318:mpeg21:a0002,/9200359/BibliographicResource_3000115959071,2021-01-06T13:33:25.271Z,1902-10-29,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010192621:mpeg21:a0062,/9200359/BibliographicResource_3000112928322,2021-01-07T00:55:02.935Z,1926-03-12,N. Luĳten,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011216276:mpeg21:a0036,/9200359/BibliographicResource_3000115819503,2021-01-06T16:12:42.989Z,1912-11-07,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117444:mpeg21:a0175,/9200359/BibliographicResource_3000115981444,2021-01-06T14:27:20.241Z,1940-01-12,Arbeiderspers,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182408:mpeg21:a0037,/9200359/BibliographicResource_3000115997130,2021-01-06T15:55:49.453Z,1899-06-01,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010341244:mpeg21:a0003,/9200359/BibliographicResource_3000112957556,2021-01-07T03:36:21.553Z,1915-04-30,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110556678:mpeg21:a0002,/9200359/BibliographicResource_3000115902148,2021-01-06T10:59:00.604Z,1900-12-26,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010658807:mpeg21:a0075,/9200359/BibliographicResource_3000112788919,2021-01-07T06:02:22.895Z,1929-03-02,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620557:mpeg21:a0001,/9200359/BibliographicResource_3000115943379,2021-01-06T15:30:36.237Z,1896-09-26,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010222558:mpeg21:a0161,/9200359/BibliographicResource_3000115643316,2021-01-05T22:40:14.471Z,1912-03-14,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010379853:mpeg21:a0116,/9200359/BibliographicResource_3000112970063,2021-01-07T04:06:18.790Z,1940-08-06,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110578552:mpeg21:a0311,/9200359/BibliographicResource_3000115864672,2021-01-06T09:38:43.877Z,1940-01-18,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010973765:mpeg21:a0012,/9200359/BibliographicResource_3000115551366,2021-01-05T19:25:35.558Z,1896-07-05,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
